CustomerID,Total_Spending,Total_Orders,Avg_Order_Value,Total_Items,Unique_Products,Total_Transactions
13932.0,195.8,1,195.8,60,10,10
13933.0,576.99,2,288.495,201,22,22
13934.0,818.65,1,818.65,379,28,28
13936.0,361.28,2,180.64,324,26,27
13937.0,158.85,1,158.85,123,9,9
13938.0,71.66,1,71.66,70,7,7
13939.0,531.25,4,132.8125,841,42,45
13940.0,709.04,4,177.26,500,34,41
13941.0,4745.41,7,677.9157142857142,2303,23,46
13946.0,561.5699999999999,3,187.18999999999997,443,11,11
13947.0,90.6,1,90.6,44,5,5
13948.0,70.19999999999999,1,70.19999999999999,36,2,2
13949.0,2427.32,6,404.55333333333334,2474,124,160
13950.0,519.26,4,129.815,304,24,26
13951.0,565.05,3,188.35,449,34,34
13952.0,2437.391,3,812.4636666666667,1343,99,112
13953.0,3515.68,7,502.23999999999995,2724,8,20
13954.0,280.39,3,93.46333333333332,133,19,22
13955.0,239.31,2,119.655,147,29,29
13956.0,742.6700000000001,5,148.53400000000002,463,106,132
13958.0,-48.3,1,-48.3,-18,2,2
13959.0,512.75,3,170.91666666666666,347,76,88
13960.0,230.22,2,115.11,142,11,12
13962.0,82.1,2,41.05,80,6,6
13963.0,544.14,4,136.035,446,29,29
13967.0,80.7,1,80.7,42,2,2
13969.0,8088.04,20,404.402,4411,314,586
13971.0,2608.52,11,237.1381818181818,1808,113,153
13972.0,174.35,2,87.175,185,14,14
13973.0,186.75,1,186.75,100,9,9
13974.0,413.59000000000003,1,413.59000000000003,249,28,28
13975.0,2331.08,7,333.01142857142855,1705,232,329
13976.0,246.68,1,246.68,140,8,8
13978.0,196.79000000000002,2,98.39500000000001,315,14,15
13979.0,869.87,1,869.87,639,54,54
13980.0,135.34,1,135.34,166,9,9
13982.0,1805.46,5,361.092,1125,71,113
13983.0,1475.31,11,134.11909090909091,1137,83,100
13984.0,488.03,6,81.33833333333332,271,14,17
13985.0,6992.63,16,437.039375,3437,107,352
13986.0,320.46,1,320.46,430,12,13
13988.0,3376.75,9,375.19444444444446,2956,165,208
13989.0,1203.73,2,601.865,1308,30,38
13990.0,311.3,1,311.3,190,16,16
13991.0,850.63,7,121.51857142857143,996,58,86
13992.0,76.8,1,76.8,64,5,5
13993.0,2303.66,11,209.42363636363635,787,48,84
13994.0,2059.04,6,343.17333333333335,914,112,142
13995.0,1298.79,6,216.465,857,52,82
13999.0,3632.16,14,259.44,2204,96,202
14000.0,633.71,2,316.855,707,15,16
14001.0,1865.93,4,466.4825,941,30,35
14002.0,436.28,2,218.14,868,41,41
14004.0,3847.54,7,549.6485714285715,2596,89,150
14005.0,2403.72,5,480.74399999999997,2432,50,77
14006.0,946.24,3,315.41333333333336,640,21,29
14009.0,637.13,3,212.37666666666667,355,39,41
14012.0,328.8,1,328.8,160,11,11
14013.0,473.02,3,157.67333333333332,462,30,34
14014.0,505.18,1,505.18,1076,39,39
14015.0,917.34,1,917.34,378,20,20
14016.0,3170.16,4,792.54,2036,136,142
14019.0,1362.31,4,340.5775,1031,35,64
14020.0,587.9,2,293.95,435,33,35
14021.0,495.7,3,165.23333333333332,180,19,19
14022.0,440.0,1,440.0,487,28,28
14023.0,564.17,2,282.085,343,29,30
14024.0,298.45,2,149.225,147,14,14
14027.0,104.82,1,104.82,62,6,6
14029.0,365.66,2,182.83,190,13,13
14030.0,1606.39,8,200.79875,1452,190,221
14031.0,11962.16,21,569.6266666666667,5104,104,212
14032.0,2656.34,18,147.57444444444445,1976,48,139
14034.0,378.27,4,94.5675,306,76,86
14035.0,1295.67,5,259.134,725,38,61
14036.0,451.25,1,451.25,248,28,28
14037.0,139.25,2,69.625,45,26,27
14038.0,1554.48,4,388.62,963,64,93
14039.0,152.2,1,152.2,92,6,6
14040.0,2377.79,15,158.51933333333332,1392,125,188
14041.0,141.41,1,141.41,94,21,21
14044.0,538.52,4,134.63,301,158,202
14045.0,945.75,3,315.25,451,3,4
14046.0,154.99,1,154.99,460,14,14
14047.0,854.76,7,122.10857142857142,324,15,24
14048.0,375.13,2,187.565,274,84,88
14049.0,5054.9,6,842.4833333333332,3797,328,478
14050.0,746.36,2,373.18,689,49,54
14051.0,14011.140000000001,25,560.4456,3616,48,197
14052.0,173.66,1,173.66,83,51,51
14053.0,260.25,2,130.125,215,2,4
14054.0,92.46,1,92.46,62,6,6
14055.0,633.74,1,633.74,206,8,8
14056.0,5870.7,29,202.43793103448274,3964,298,1000
14057.0,5761.25,17,338.8970588235294,4663,167,276
14059.0,183.6,1,183.6,128,8,8
14060.0,6012.9800000000005,20,300.649,5358,85,199
14062.0,10413.85,12,867.8208333333333,5587,58,109
14064.0,1180.37,7,168.6242857142857,1349,58,81
14066.0,114.3,1,114.3,42,6,6
14067.0,322.8,2,161.4,356,47,48
14068.0,248.85000000000002,1,248.85000000000002,71,20,22
14071.0,880.41,9,97.82333333333332,859,249,300
14073.0,139.54,2,69.77,128,13,14
14075.0,878.66,3,292.88666666666666,746,32,41
14076.0,105.52,1,105.52,80,42,45
14077.0,439.97,5,87.994,261,29,38
14078.0,936.7199999999999,6,156.11999999999998,297,44,62
14079.0,333.25,1,333.25,298,10,10
14080.0,45.599999999999994,1,45.599999999999994,48,4,4
14081.0,705.22,3,235.07333333333335,572,114,137
14082.0,150.45000000000002,1,150.45000000000002,106,26,27
14083.0,850.03,9,94.44777777777777,713,149,167
14085.0,4109.34,18,228.29666666666668,3151,256,430
14087.0,194.42,1,194.42,251,61,69
14088.0,35655.98,14,2546.8557142857144,11131,295,458
14089.0,144.5,1,144.5,132,12,13
14090.0,76.32000000000001,1,76.32000000000001,72,1,1
14092.0,3879.9,17,228.2294117647059,2041,109,207
14093.0,442.85,1,442.85,406,95,105
14096.0,39887.409999999996,18,2215.967222222222,15249,910,4455
14098.0,147.35,1,147.35,104,21,21
14099.0,2918.17,12,243.18083333333334,2160,157,239
14100.0,147.2,1,147.2,58,21,23
14101.0,5976.79,6,996.1316666666667,6942,15,35
14102.0,1282.33,8,160.29125,935,32,81
14104.0,69.71,1,69.71,67,17,17
14105.0,1096.68,2,548.34,781,66,68
14107.0,2532.03,8,316.50375,1773,57,118
14108.0,540.61,3,180.20333333333335,375,30,32
14109.0,80.2,2,40.1,56,9,14
14110.0,5619.15,13,432.2423076923077,2449,91,154
14111.0,673.6,5,134.72,456,9,10
14112.0,2650.82,11,240.98363636363638,1595,109,159
14113.0,1352.92,8,169.115,633,25,39
14114.0,195.13,1,195.13,89,11,11
14116.0,1163.84,5,232.76799999999997,684,56,66
14117.0,90.0,1,90.0,72,3,3
14121.0,2505.35,5,501.07,2054,140,151
14124.0,419.58000000000004,1,419.58000000000004,1618,4,5
14125.0,2396.53,3,798.8433333333334,1608,142,149
14126.0,613.6800000000001,4,153.42000000000002,456,12,14
14127.0,503.01,3,167.67,295,29,31
14128.0,625.0,2,312.5,563,39,45
14129.0,1123.8600000000001,5,224.77200000000002,592,31,52
14130.0,404.21,1,404.21,249,59,60
14132.0,3532.33,12,294.36083333333335,3362,99,199
14133.0,514.5899999999999,5,102.91799999999998,337,23,27
14135.0,4588.81,15,305.9206666666667,3838,92,131
14138.0,982.3800000000001,2,491.19000000000005,610,40,47
14139.0,391.91999999999996,1,391.91999999999996,508,25,25
14140.0,907.3,3,302.43333333333334,808,59,66
14141.0,866.2800000000001,6,144.38000000000002,336,27,45
14142.0,294.81,1,294.81,311,21,21
14143.0,64.8,1,64.8,24,4,4
14145.0,3148.2,5,629.64,636,6,12
14146.0,2633.02,6,438.83666666666664,1859,169,225
14147.0,128.39999999999998,3,42.79999999999999,56,3,4
14148.0,29.700000000000003,1,29.700000000000003,6,2,2
14149.0,259.43,3,86.47666666666667,129,27,38
14150.0,658.64,2,329.32,496,23,26
14152.0,611.09,3,203.6966666666667,699,47,50
14154.0,682.92,2,341.46,426,40,40
14155.0,118.75,1,118.75,25,6,6
14156.0,95618.17,62,1542.2285483870967,55457,641,1256
14157.0,400.43,3,133.47666666666666,273,45,49
14158.0,433.86,1,433.86,773,38,38
14159.0,4519.65,14,322.83214285714286,4380,493,1202
14161.0,890.92,3,296.9733333333333,432,77,98
14162.0,238.91,2,119.455,137,22,22
14163.0,1994.6100000000001,4,498.65250000000003,853,28,42
14164.0,1631.77,2,815.885,1033,28,29
14165.0,84.29,1,84.29,50,20,22
14167.0,525.09,4,131.2725,145,24,47
14171.0,308.44,1,308.44,162,54,55
14173.0,357.34000000000003,4,89.33500000000001,142,23,24
14174.0,124.51,1,124.51,93,25,25
14175.0,2143.46,6,357.24333333333334,1367,113,133
14176.0,514.3000000000001,5,102.86000000000001,201,25,29
14177.0,452.66,5,90.53200000000001,194,29,34
14178.0,1523.48,7,217.64000000000001,1494,184,318
14179.0,566.88,2,283.44,313,124,152
14180.0,1773.47,26,68.21038461538461,463,60,102
14184.0,245.59,1,245.59,105,15,15
14185.0,12.75,1,12.75,3,1,1
14188.0,1953.1100000000001,10,195.311,1137,32,69
14189.0,4176.41,23,181.58304347826086,3869,169,258
14191.0,4562.21,14,325.8721428571429,3645,141,255
14193.0,821.59,2,410.795,441,33,40
14194.0,9756.15,32,304.8796875,5642,235,542
14195.0,688.3,2,344.15,670,3,4
14196.0,318.52,1,318.52,140,5,5
14198.0,507.5,7,72.5,264,29,36
14199.0,10.2,1,10.2,12,1,1
14201.0,651.64,9,72.40444444444444,574,30,37
14204.0,138.58,1,138.58,80,34,42
14205.0,111.64999999999999,3,37.21666666666666,85,24,27
14206.0,302.65999999999997,1,302.65999999999997,274,19,19
14208.0,101.14,1,101.14,108,7,7
14209.0,1479.13,7,211.30428571428573,626,40,65
14210.0,1626.2900000000002,7,232.3271428571429,731,56,90
14211.0,2026.6,13,155.8923076923077,1212,80,108
14212.0,1070.48,1,1070.48,1152,9,9
14213.0,-825.0,1,-825.0,-196,4,4
14214.0,940.83,7,134.40428571428572,744,62,68
14215.0,1689.67,7,241.3814285714286,1345,94,105
14216.0,1287.1,4,321.775,536,37,46
14217.0,1343.56,21,63.97904761904762,615,51,71
14218.0,169.48000000000002,1,169.48000000000002,160,12,12
14219.0,73.44,1,73.44,76,6,6
14220.0,632.4,2,316.2,272,21,21
14221.0,2845.4,10,284.54,2140,106,171
14222.0,673.22,1,673.22,606,40,40
14223.0,745.68,3,248.55999999999997,558,40,46
14224.0,804.52,4,201.13,495,88,100
14226.0,1989.69,6,331.615,1280,59,67
14227.0,2917.06,14,208.36142857142858,1765,102,159
14229.0,1169.05,5,233.81,563,26,37
14231.0,769.51,4,192.3775,397,43,49
14232.0,1998.28,8,249.785,1932,78,115
14233.0,1447.51,5,289.502,671,30,36
14234.0,775.46,4,193.865,963,122,159
14235.0,3006.26,6,501.04333333333335,1939,64,79
14236.0,474.96,2,237.48,308,14,14
14237.0,77.45,1,77.45,31,5,5
14238.0,117.0,1,117.0,108,7,7
14239.0,1985.6000000000001,13,152.73846153846154,948,72,97
14240.0,745.14,2,372.57,402,33,36
14241.0,213.70000000000002,1,213.70000000000002,146,10,10
14242.0,219.25,2,109.625,117,10,13
14243.0,2222.08,14,158.72,1172,86,129
14245.0,1500.73,5,300.146,952,95,100
14246.0,1361.76,3,453.92,792,53,70
14247.0,104.12,1,104.12,44,16,17
14248.0,98.58,1,98.58,78,7,7
14250.0,1837.05,3,612.35,1192,90,107
14251.0,2879.7000000000003,5,575.94,1674,37,78
14256.0,738.0600000000001,2,369.03000000000003,388,40,42
14257.0,2940.27,6,490.045,1665,84,101
14258.0,10748.2,9,1194.2444444444445,6890,53,98
14259.0,104.1,1,104.1,66,4,4
14261.0,741.95,1,741.95,365,34,34
14262.0,2601.23,8,325.15375,1643,86,142
14264.0,173.42000000000002,3,57.80666666666667,48,7,8
14267.0,789.74,6,131.62333333333333,416,20,51
14270.0,341.65000000000003,1,341.65000000000003,181,22,22
14271.0,92.42,1,92.42,86,9,9
14272.0,368.15999999999997,2,184.07999999999998,592,29,29
14273.0,559.97,4,139.9925,264,22,29
14276.0,1011.14,5,202.228,722,49,69
14277.0,3049.4,4,762.35,1540,166,195
14280.0,92.63999999999999,1,92.63999999999999,48,6,6
14282.0,3729.34,15,248.62266666666667,2668,70,156
14284.0,496.45,3,165.48333333333332,149,21,29
14285.0,1256.66,4,314.165,474,12,21
14286.0,4389.36,5,877.872,4281,215,279
14287.0,151.23000000000002,4,37.807500000000005,236,10,11
14288.0,375.6,1,375.6,184,15,15
14289.0,508.06,6,84.67666666666666,244,22,25
14290.0,1976.0,6,329.3333333333333,876,83,96
14291.0,3356.1,11,305.09999999999997,2700,128,217
14292.0,3916.08,14,279.71999999999997,1556,62,97
14293.0,951.1600000000001,4,237.79000000000002,697,47,57
14295.0,163.20000000000002,2,81.60000000000001,83,6,6
14297.0,1204.46,6,200.74333333333334,853,47,62
14298.0,47609.49,45,1057.9886666666666,57688,865,1603
14299.0,2588.85,12,215.73749999999998,1988,83,136
14300.0,43.2,1,43.2,32,3,3
14301.0,632.04,2,316.02,600,13,16
14304.0,38.05,2,19.025,35,19,21
14305.0,1755.96,5,351.192,1064,93,107
14306.0,1569.67,3,523.2233333333334,1022,26,27
14307.0,2785.87,6,464.31166666666667,2038,141,171
14309.0,2112.78,10,211.27800000000002,1602,72,116
14311.0,180.06,2,90.03,120,14,18
14312.0,1342.34,6,223.72333333333333,986,63,75
14314.0,120.0,1,120.0,296,8,8
14315.0,2049.88,7,292.84000000000003,968,53,88
14317.0,375.58,1,375.58,240,20,20
14320.0,323.21000000000004,3,107.73666666666668,237,28,41
14321.0,1415.8,5,283.15999999999997,2393,105,116
14323.0,486.86,4,121.715,332,29,37
14326.0,166.85,2,83.425,99,8,9
14327.0,311.65,1,311.65,139,12,12
14329.0,4124.39,13,317.26076923076926,2990,197,239
14331.0,395.76,2,197.88,244,25,25
14332.0,866.31,3,288.77,481,22,26
14333.0,174.45000000000002,2,87.22500000000001,34,9,11
14334.0,1945.61,8,243.20125,1657,80,125
14335.0,442.76,2,221.38,376,53,61
14336.0,1575.11,4,393.7775,1755,76,89
14338.0,447.87,3,149.29,320,26,28
14339.0,289.90999999999997,4,72.47749999999999,150,15,18
14340.0,134.7,1,134.7,58,6,6
14341.0,2037.93,8,254.74125,1386,100,120
14342.0,437.71,6,72.95166666666667,323,17,22
14344.0,676.73,8,84.59125,460,46,59
14345.0,108.97999999999999,1,108.97999999999999,50,6,6
14346.0,814.58,2,407.29,590,48,52
14348.0,297.87,1,297.87,169,16,16
14349.0,125.0,1,125.0,85,30,30
14350.0,258.7,2,129.35,166,19,21
14351.0,51.0,1,51.0,12,1,1
14352.0,845.1600000000001,4,211.29000000000002,516,34,37
14353.0,90.6,1,90.6,64,6,6
14354.0,163.62,2,81.81,210,9,9
14355.0,158.5,1,158.5,90,10,10
14356.0,456.59000000000003,4,114.14750000000001,251,31,33
14357.0,215.82,1,215.82,147,38,40
14359.0,769.48,6,128.24666666666667,352,37,51
14360.0,1732.83,4,433.2075,1115,93,107
14362.0,148.45,1,148.45,99,36,40
14364.0,3338.75,8,417.34375,1923,55,61
14367.0,7958.77,19,418.8826315789474,4269,239,464
14368.0,105.2,1,105.2,32,6,6
14371.0,100.5,1,100.5,34,4,4
14373.0,10.2,1,10.2,12,1,1
14375.0,241.78,1,241.78,192,55,73
14377.0,350.25,2,175.125,195,6,6
14379.0,340.15000000000003,2,170.07500000000002,291,38,45
14381.0,202.68,1,202.68,146,56,56
14382.0,610.12,1,610.12,1236,120,130
14383.0,1061.59,3,353.8633333333333,797,43,51
14385.0,202.11,3,67.37,159,13,14
14386.0,93.6,1,93.6,48,5,5
14387.0,1501.21,3,500.40333333333336,793,113,126
14388.0,2940.4900000000002,10,294.04900000000004,1912,117,174
14389.0,970.72,5,194.144,699,32,60
14390.0,4182.82,12,348.5683333333333,2080,120,265
14393.0,67.95,1,67.95,13,5,5
14395.0,3157.01,9,350.7788888888889,1654,169,330
14396.0,451.09,2,225.545,221,67,69
14397.0,2254.58,22,102.4809090909091,1814,17,86
14400.0,559.7,2,279.85,450,25,26
14401.0,3636.2799999999997,14,259.7342857142857,4456,112,178
14403.0,1069.31,3,356.43666666666667,485,10,11
14404.0,1171.77,7,167.3957142857143,806,61,92
14406.0,136.85,1,136.85,75,7,7
14407.0,1789.53,5,357.906,1390,59,63
14408.0,2544.33,7,363.4757142857143,1609,56,103
14409.0,1838.3000000000002,7,262.61428571428576,1153,37,52
14410.0,437.35,15,29.15666666666667,276,182,265
14411.0,640.2,1,640.2,156,8,8
14412.0,639.23,3,213.07666666666668,772,39,41
14413.0,112.75,1,112.75,67,21,22
14414.0,1445.33,8,180.66625,2505,78,97
14415.0,5288.41,18,293.80055555555555,2917,260,566
14416.0,490.22,2,245.11,326,13,14
14418.0,1810.2,3,603.4,1700,108,118
14419.0,1032.21,6,172.035,484,109,203
14420.0,385.87,2,192.935,333,29,30
14421.0,728.61,2,364.305,355,23,25
14422.0,3735.4900000000002,6,622.5816666666667,2851,174,203
14423.0,265.2,1,265.2,120,3,3
14424.0,322.08,1,322.08,48,1,1
14426.0,3283.4,13,252.56923076923078,2279,164,233
14427.0,363.34000000000003,2,181.67000000000002,228,16,17
14428.0,846.44,7,120.92,395,93,125
14431.0,294.81,2,147.405,111,13,15
14432.0,2152.06,6,358.6766666666667,2059,252,377
14434.0,1372.8,6,228.79999999999998,368,3,12
14436.0,76.56,1,76.56,128,8,8
14437.0,63.0,1,63.0,60,5,5
14438.0,131.9,1,131.9,82,9,9
14439.0,1824.5,1,1824.5,446,23,23
14440.0,1631.48,5,326.296,516,28,44
14441.0,1348.5900000000001,6,224.76500000000001,411,32,41
14442.0,657.1700000000001,5,131.43400000000003,391,34,40
14443.0,1364.93,7,194.99,930,85,97
14446.0,969.13,4,242.2825,925,227,287
14447.0,1147.33,5,229.46599999999998,569,53,69
14448.0,365.40000000000003,2,182.70000000000002,103,19,19
14449.0,873.85,4,218.4625,754,199,255
14450.0,483.25,3,161.08333333333334,241,32,40
14451.0,645.59,2,322.795,387,85,108
14452.0,196.89000000000001,2,98.44500000000001,112,49,55
14453.0,109.98,1,109.98,48,21,21
14456.0,2802.33,14,200.16642857142855,2875,560,953
14457.0,113.64,1,113.64,88,4,4
14459.0,1548.72,1,1548.72,736,33,33
14460.0,383.34,4,95.835,869,14,17
14461.0,1603.51,3,534.5033333333333,718,150,157
14462.0,1644.5,15,109.63333333333334,901,139,227
14463.0,339.42,3,113.14,162,4,4
14465.0,967.27,3,322.42333333333335,396,101,122
14466.0,1608.55,7,229.79285714285714,951,32,62
14467.0,532.51,4,133.1275,272,62,84
14470.0,334.59000000000003,2,167.29500000000002,183,34,34
14472.0,1587.34,8,198.4175,1130,139,260
14473.0,133.44000000000003,1,133.44000000000003,76,5,5
14474.0,240.06,1,240.06,108,14,14
14475.0,690.4200000000001,5,138.084,416,30,38
14476.0,205.75,1,205.75,131,16,18
14477.0,1307.81,5,261.562,719,7,11
14479.0,252.65,2,126.325,109,14,14
14480.0,262.55,1,262.55,141,12,12
14481.0,620.01,2,310.005,487,24,29
14482.0,1976.45,6,329.40833333333336,1637,102,135
14483.0,129.2,2,64.6,95,10,10
14484.0,321.92,1,321.92,210,14,14
14485.0,147.3,1,147.3,69,42,45
14487.0,977.18,6,162.86333333333332,717,100,132
14488.0,981.03,2,490.515,786,43,45
14489.0,463.38,1,463.38,299,30,30
14491.0,220.98,2,110.49,126,12,12
14493.0,2079.19,7,297.02714285714285,1251,85,113
14494.0,139.56,1,139.56,92,7,7
14495.0,123.8,2,61.9,62,6,6
14496.0,413.96000000000004,2,206.98000000000002,148,11,13
14497.0,335.52,1,335.52,220,21,21
14498.0,1639.27,5,327.854,1080,152,182
14499.0,775.62,3,258.54,496,142,189
14500.0,293.1,2,146.55,112,4,5
14501.0,190.31,3,63.43666666666667,119,9,12
14502.0,1921.67,11,174.69727272727275,1439,348,595
14503.0,3041.56,6,506.9266666666667,1952,104,151
14504.0,522.21,4,130.5525,292,73,93
14505.0,5161.0,10,516.1,2678,501,748
14506.0,1303.3700000000001,5,260.67400000000004,646,170,264
14507.0,1166.68,7,166.66857142857143,571,71,89
14508.0,196.42000000000002,2,98.21000000000001,123,45,49
14511.0,1166.81,6,194.46833333333333,763,49,67
14512.0,175.63,2,87.815,115,16,19
14513.0,438.49,4,109.6225,355,11,18
14514.0,878.7,3,292.90000000000003,570,56,63
14515.0,1870.89,6,311.815,1107,60,92
14517.0,192.55,2,96.275,75,11,11
14518.0,148.92000000000002,1,148.92000000000002,276,14,14
14520.0,237.60000000000002,2,118.80000000000001,142,2,3
14522.0,974.54,4,243.635,525,15,17
14523.0,228.59,1,228.59,250,11,11
14524.0,1454.68,9,161.63111111111112,645,139,177
14525.0,3738.77,13,287.5976923076923,2621,197,271
14527.0,4421.88,55,80.39781818181818,1690,252,670
14528.0,347.21999999999997,1,347.21999999999997,276,17,17
14529.0,584.39,3,194.79666666666665,345,174,226
14530.0,2305.31,6,384.2183333333333,1346,117,177
14532.0,200.4,3,66.8,193,25,25
14533.0,1780.82,9,197.86888888888888,2773,52,64
14534.0,3101.35,24,129.22291666666666,1824,300,502
14535.0,2556.79,4,639.1975,1793,266,316
14536.0,76.85000000000001,1,76.85000000000001,31,13,14
14537.0,355.56,1,355.56,120,10,10
14538.0,334.35,2,167.175,149,17,17
14539.0,520.48,2,260.24,426,30,31
14540.0,880.11,3,293.37,409,57,68
14541.0,1423.85,8,177.98125,643,69,109
14542.0,103.25,1,103.25,19,5,5
14543.0,1894.13,21,90.19666666666667,490,29,61
14544.0,1851.3,2,925.65,1524,91,106
14546.0,2322.57,9,258.06333333333333,1269,241,391
14547.0,3504.79,9,389.4211111111111,2619,185,341
14548.0,652.8,2,326.4,256,2,4
14549.0,232.54,1,232.54,130,51,51
14550.0,712.72,2,356.36,388,36,46
14551.0,148.23,2,74.115,103,7,8
14552.0,157.12,1,157.12,90,56,57
14553.0,549.32,5,109.864,479,97,106
14554.0,2101.9900000000002,4,525.4975000000001,1450,133,196
14555.0,324.14,2,162.07,130,18,21
14557.0,0.0,2,0.0,0,16,32
14560.0,924.03,18,51.335,1088,28,43
14561.0,1034.41,3,344.80333333333334,1009,64,66
14562.0,3730.17,22,169.55318181818183,1580,169,393
14565.0,2728.2200000000003,6,454.7033333333334,1508,103,119
14566.0,1432.0,1,1432.0,800,4,4
14567.0,1252.06,3,417.3533333333333,386,31,32
14569.0,202.49,1,202.49,77,8,10
14570.0,190.21,2,95.105,92,26,26
14572.0,2407.84,8,300.98,1391,181,253
14573.0,796.37,12,66.36416666666666,465,106,185
14576.0,35.400000000000006,1,35.400000000000006,12,1,1
14577.0,859.71,4,214.9275,353,86,123
14578.0,168.63,1,168.63,240,24,24
14581.0,130.35,1,130.35,216,15,16
14582.0,94.21000000000001,1,94.21000000000001,71,5,5
14583.0,890.1,5,178.02,774,232,315
14584.0,821.96,5,164.392,361,62,93
14585.0,148.55,1,148.55,90,28,28
14586.0,134.16,3,44.72,236,19,27
14587.0,1283.84,10,128.384,726,158,359
14591.0,1258.14,4,314.535,1278,124,178
14592.0,528.81,3,176.26999999999998,411,128,160
14593.0,451.79,3,150.59666666666666,317,121,145
14594.0,273.28,2,136.64,172,40,43
14595.0,1562.4,6,260.40000000000003,959,87,94
14597.0,883.15,2,441.575,577,45,55
14598.0,221.97,1,221.97,189,49,50
14600.0,236.43,1,236.43,107,15,15
14601.0,213.96,1,213.96,168,7,7
14603.0,660.0,1,660.0,400,2,2
14606.0,8610.05,125,68.8804,5689,756,2539
14607.0,10021.1,15,668.0733333333334,7866,37,109
14608.0,1785.15,4,446.2875,437,8,20
14609.0,601.56,4,150.39,7026,2,4
14616.0,406.08000000000004,3,135.36,104,2,3
14618.0,508.59,4,127.1475,259,10,15
14619.0,258.76,2,129.38,132,13,14
14620.0,327.48,3,109.16000000000001,180,22,26
14621.0,1535.41,6,255.90166666666667,966,73,87
14622.0,288.78000000000003,1,288.78000000000003,142,19,19
14623.0,750.85,5,150.17000000000002,404,100,125
14624.0,225.85,2,112.925,162,13,13
14625.0,651.23,5,130.246,307,40,43
14626.0,2248.37,6,374.7283333333333,1339,94,110
14627.0,-21.85,1,-21.85,-5,5,5
14628.0,411.71000000000004,2,205.85500000000002,241,16,17
14629.0,548.86,3,182.95333333333335,337,111,127
14631.0,974.08,3,324.6933333333333,618,36,39
14632.0,98.66,1,98.66,94,7,7
14633.0,235.4,1,235.4,84,14,14
14636.0,609.85,2,304.925,241,27,28
14638.0,269.6,1,269.6,146,11,11
14639.0,2239.04,7,319.86285714285714,1356,106,129
14640.0,1656.6000000000001,8,207.07500000000002,794,77,98
14641.0,110.46,1,110.46,90,7,7
14642.0,96.12,1,96.12,76,2,2
14643.0,620.9100000000001,3,206.97000000000003,749,29,33
14644.0,464.16,3,154.72,226,21,22
14645.0,438.14,2,219.07,370,25,27
14646.0,262117.82,74,3542.1327027027028,195109,659,1951
14647.0,243.22,1,243.22,95,24,30
14649.0,1243.44,4,310.86,1001,136,187
14651.0,561.15,2,280.575,336,87,94
14652.0,94.28,1,94.28,51,27,27
14653.0,1491.55,7,213.07857142857142,905,135,209
14655.0,1915.2,5,383.04,1087,34,49
14656.0,240.95000000000002,2,120.47500000000001,115,69,75
14657.0,707.37,4,176.8425,452,92,115
14658.0,110.60000000000001,2,55.300000000000004,35,20,21
14659.0,2269.18,10,226.91799999999998,1162,135,236
14660.0,256.24,2,128.12,225,22,27
14661.0,41.05,1,41.05,29,3,3
14662.0,663.02,4,165.755,589,132,157
14664.0,568.24,2,284.12,459,75,95
14665.0,1045.88,7,149.4114285714286,480,51,98
14666.0,175.35,1,175.35,159,13,13
14667.0,7862.95,27,291.22037037037035,5235,314,511
14669.0,1094.44,3,364.81333333333333,758,147,159
14670.0,403.58,2,201.79,336,106,131
14672.0,644.85,2,322.425,441,51,54
14673.0,1736.4,5,347.28000000000003,1004,39,74
14675.0,523.8,1,523.8,332,88,97
14676.0,2407.2400000000002,8,300.90500000000003,2482,29,43
14679.0,-2.55,1,-2.55,-1,1,1
14680.0,26665.49,23,1159.3691304347826,12450,81,314
14681.0,120.0,3,40.0,32,2,3
14682.0,52.0,2,26.0,80,1,2
14684.0,1176.73,5,235.346,847,225,415
14687.0,628.38,1,628.38,470,15,15
14688.0,4901.33,26,188.5126923076923,3199,138,344
14689.0,104.85,1,104.85,75,12,12
14690.0,302.96,3,100.98666666666666,156,40,51
14691.0,1983.98,5,396.796,696,47,68
14692.0,549.05,5,109.80999999999999,251,51,67
14693.0,45.4,1,45.4,24,7,7
14696.0,1909.32,9,212.14666666666665,1607,110,125
14697.0,163.76,2,81.88,178,19,19
14698.0,1070.06,5,214.012,597,135,195
14699.0,109.13000000000001,1,109.13000000000001,77,8,8
14700.0,2029.65,3,676.5500000000001,1319,74,108
14701.0,1670.3700000000001,12,139.19750000000002,857,251,319
14702.0,2362.14,18,131.23,1359,166,293
14703.0,318.17,1,318.17,183,22,22
14704.0,1349.6100000000001,7,192.8014285714286,1063,274,400
14705.0,179.0,1,179.0,100,1,1
14708.0,818.07,4,204.5175,587,24,26
14709.0,4470.64,14,319.3314285714286,2428,58,175
14710.0,548.28,4,137.07,371,119,134
14711.0,1848.75,12,154.0625,924,202,329
14712.0,891.57,3,297.19,313,20,24
14713.0,2388.21,12,199.0175,1584,142,324
14714.0,127.53999999999999,1,127.53999999999999,226,8,8
14715.0,758.73,4,189.6825,510,53,64
14716.0,313.78,2,156.89,602,45,54
14719.0,1471.18,5,294.236,1018,167,225
14720.0,443.16,3,147.72,198,24,26
14722.0,162.07,1,162.07,117,25,26
14723.0,1043.4,6,173.9,683,183,267
14725.0,572.9300000000001,1,572.9300000000001,581,38,40
14727.0,116.03,1,116.03,53,7,7
14729.0,290.79,1,290.79,195,67,69
14730.0,1576.56,8,197.07,1092,293,467
